GBTCode	GBTCategoryText	GPCCode	GPCCategoryText
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000808	美容、个人护理和卫生用品；护肤用品；护肤品；清洁剂或卸妆用品（动力）；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000719	美容、个人护理和卫生用品；护肤用品；护肤品；面部或身体冷却喷雾；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000342	美容、个人护理和卫生用品；护肤用品；护肤品；去角质产品或面膜；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10005727	美容、个人护理和卫生用品；护肤用品；护肤品；润唇膏；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000368	美容、个人护理和卫生用品；头发用品；头发护理产品；洗发水；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000768	美容、个人护理和卫生用品；化妆品和香水；美甲和指甲护理产品；美甲或指甲护理产品-替换件；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000778	美容、个人护理和卫生用品；化妆品和香水；美甲和指甲护理产品；其他美甲或指甲护理产品；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000671	美容、个人护理和卫生用品；化妆品和香水；美甲和指甲护理产品；美甲或指甲护理产品组合装；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000358	美容、个人护理和卫生用品；化妆品和香水；美甲和指甲护理产品；美甲辅助工具（无动力）；
1130801	基本生活保障物资；日用品；卫生清洁用品；个人卫生清洁用品；包括指甲刀、剃须刀、理发器、毛巾、牙膏、牙刷、沐浴液、洗发水、香皂/肥皂、洗衣粉、卫生纸等个人卫生清洁用品；	10000780	美容、个人护理和卫生用品；化妆品和香水；美甲和指甲护理产品；美甲辅助工具（动力）；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000344	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性卫生用品-附件；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000482	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性卫生用品-卫生杯；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000483	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性卫生用品-卫生护垫；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000320	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性卫生用品-卫生棉条；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000376	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性卫生用品-卫生巾及护垫；
1130802	基本生活保障物资；日用品；卫生清洁用品；妇女卫生用品；包括卫生巾、卫生棉条等妇女卫生用品；	10000714	美容、个人护理和卫生用品；个人卫生用品；女性、护理卫生用品；女性及护理卫生用品组合装；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002084	露营用品；露营用品；露营家具或陈设；露营桌；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10000501	家用或办公家具和陈设；婴儿用品；婴儿卫生用品；婴儿换尿布桌；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002202	家用或办公家具和陈设；家用或办公家具；家用和办公桌子或书桌；家用或办公桌；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002206	家用或办公家具和陈设；家用或办公家具；家用和办公桌子或书桌；家用或办公桌、书桌组合装；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10003245	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；花园桌子；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10001855	运动设备；运动设备；运动桌；运动桌；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10005766	文具、办公机械和活动用品；文具或办公机械；演示设备；投影桌；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002081	露营用品；露营用品；露营家具或陈设；露营座椅；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10000800	家用或办公家具和陈设；婴儿用品；家用婴儿座椅；婴儿蹦蹦摇篮、摇椅（无动力）；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10000801	家用或办公家具和陈设；婴儿用品；家用婴儿座椅；婴儿蹦蹦摇篮、摇椅（动力）；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10000787	家用或办公家具和陈设；婴儿用品；家用婴儿座椅；婴儿高脚椅；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10006809	家用或办公家具和陈设；婴儿用品；家用婴儿座椅；家用婴儿座椅组合装；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002197	家用或办公家具和陈设；家用或办公家具；家用和办公座椅；豆袋椅、躺椅、垫脚软凳；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002193	家用或办公家具和陈设；家用或办公家具；家用和办公座椅；家用椅、办公椅及凳子（无动力）；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002192	家用或办公家具和陈设；家用或办公家具；家用和办公座椅；家用椅、办公椅及凳子（动力）；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10002200	家用或办公家具和陈设；家用或办公家具；家用和办公座椅；家用、办公座椅组合装；
1130900	基本生活保障物资；日用品；桌椅；包括折叠及非折叠式桌椅；	10003242	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；花园椅；
1131001	基本生活保障物资；日用品；缝纫材料及用品；剪刀；不包括理发剪刀、指甲剪等；	10005371	文具、办公机械和活动用品；文具或办公机械；文具切割机和切纸机；文具剪刀；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008126	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；拖把；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008123	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；桶；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008124	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；地毯拍打器；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008130	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；清洁辅助产品组合装；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10000397	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；清洁辅助产品附件；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008125	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；清洁布；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008127	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；橡皮刮水刷；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008129	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；洗碗海绵块；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008128	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；拖把和桶套装；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10008126	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；拖把；
1131101	基本生活保障物资；日用品；废弃物清扫及收集工具；清扫工具；包括笤帚、簸箕、拖布等；	10005811	清洁和卫生产品；清洁和卫生用品；清洁辅助用品；扫地机（无动力）；
1131102	基本生活保障物资；日用品；废弃物清扫及收集工具；废弃物容器；包括垃圾箱、垃圾桶、垃圾袋等；	10002125	清洁和卫生产品；废物管理产品；废物储存产品；垃圾、废物箱；
